TSRW10,MATS5se,nN,AXp-7d,NaasC,Xc-5dv,Xch-5dv,GATS4dv,AXp-4d,AATSC5are,nHBAcc,ATSC5are,ATSC5se,piPC10,AXp-3d,PEOE_VSA5,SlogP_VSA10,GGI4,SlogP_VSA1,SMILES,Lambda max (nm),Solvent,lumo,Bandgap
66.8130147,0.140894248,7,0.031334881,8,0.11125675,0,0.858203619,0.112254013,0.029835076,9,3.401198698,1.588510865,7.896366672,0.176898189,10.22850025,28.43693137,2.462222222,14.95356129,CCN(CCO1)C2=C1C=C(/N=N/C3=C(C#N)C=C([N+]([O-])=O)C=C3C#N)C(NC(C)=O)=C2,624.4,Acetone,-2.83114,2.50609
60.49449947,0.197665752,2,0.025226292,7,0.209352735,0,0.862706579,0.104478377,0.016752893,4,1.792559504,1.308980586,7.690100247,0.168959728,0,11.37477255,2.515555556,11.05045608,O=C(C1=C2C=CC=C1)C3=C(C(NC4CCCCC4)=CC(Br)=C3N)C2=O,624.5,Acetone,-2.93343,2.37868
67.55097443,0.049342803,2,0.023870443,10,0.304235984,0,0.873127026,0.103750724,0.011518491,7,1.439811328,1.250944363,8.373680003,0.16505819,0,17.06215882,3.257777778,40.60774211,O=C(C1=C(C2=O)C(NC3=C(C=C(C=C3)C)C)=CC(S(=O)([O-])=O)=C1N)C4=C2C=CC=C4.[Na+],624.53,Acetone/H2O/TEA,-2.86947,2.49464
73.00768679,0.151389294,2,0.025288641,10,0.191238957,0,0.963858961,0.105000614,0.028263464,9,3.843831122,2.577519388,8.327945202,0.172910171,0,17.06215882,3.337777778,5.316788604,OC1=CC=C(NC2=CC=C(CCOC(C(C)=C)=O)C=C2)C3=C1C(C4=C(C3=O)C([N+]([O-])=O)=CC=C4O)=O,624.57,DMF,-2.88376,2.52111
86.61155124,0.122328963,2,0.025511614,13,0.42531543,0,1.137060063,0.106214489,0.016949379,11,3.152584441,2.492611358,8.852868235,0.173249532,0,17.06215882,4.208888889,15.78731903,O=C(C1=C2C=CC=C1)C3=C(C(NC4=CC=C(OC5=CC(C(OC)=O)=CC(C(OC)=O)=C5)C=C4)=CC(S(C6=CC=CC=C6)(=O)=O)=C3N)C2=O,624.92,DMF,-2.63999,2.55132
75.49928124,0.068530193,2,0.025179365,14,0.250720846,0,1.149618795,0.106671699,0.00347273,4,0.677182369,0.638883612,8.622071091,0.167171375,0,22.7495451,3.982222222,10.63357721,O=C(C1=C2C=CC=C1)C3=C(C(NC4=C(C)C=C(Br)C=C4CC)=CC=C3NC5=C(C)C=C(Br)C=C5CC)C2=O,625,CH2Cl2,-2.84572,2.57092
67.55097443,-0.024638268,2,0.02489626,10,0.344401026,0,0.863256484,0.101999278,-0.008472,7,-0.93192,-0.592171575,8.233830942,0.165446611,0,17.06215882,3.355555556,40.60774211,O=C(C1=C(C2=O)C(NC3=C(C=C(C=C3)C)S(=O)([O-])=O)=CC(Br)=C1N)C4=C2C=CC=C4.[Na+],625,Acetone/H2O/TEA,-2.86421,2.5564
59.6665213,0.004823071,4,0.025588185,6,0.195766112,0,1.272734721,0.103621689,-0.002507636,4,-0.268317,0.01510768,8.985899104,0.16466053,0,34.12431765,2.32,20.51428036,CN1C2=CC3=NC4=CC=CC=C4N(C)C3=CC2=NC5=C1C=CC=C5,625,MEOH/HCl,-2.78406,2.53172
86.53118367,0.05350886,5,0.025872921,10,0.178552062,0.025819889,0.875445171,0.107689862,0.007558346,10,1.073285119,0.615836212,8.563160924,0.170836639,5.098681808,17.06215882,2.991666667,11.05045608,NC(C(C(C1=C2C=CC=C1)=O)=C3C2=O)=C(SC4=NN(CCO)C=N4)C=C3NC5=CC=C(CCO)C=C5,625,DMF,-2.65105,2.57829
92.76524415,0.091612477,7,0.026168838,8,0.534201162,0.107796554,0.836516399,0.107737274,0.008677722,9,1.796288473,1.275236944,8.225243693,0.168299513,21.56528613,22.0632408,3.501111111,15.53348694,CC1=C(C2=C(C#N)C(NC2=O)=O)SC(/N=N/C3=C(NC(CC)=O)C=C(N(CC)C(C)(C)CC4C)C4=C3)=C1C#N,625,DMF,-2.62494,2.63635
70.77714471,0.021445327,3,0.02502601,9,0.262569317,0,0.949369472,0.104625713,0.003743288,8,0.475397633,0.561391901,8.393067427,0.169513162,0,22.7495451,3.266666667,45.92453072,O=C(C1=C(C2=O)C(NC3=CC=C(C=C3)NC(CC)=O)=CC(S(=O)([O-])=O)=C1N)C4=C2C=CC=C4.[Na+],625.1,Acetone/H2O/TEA,-2.81989,2.59951
65.78778001,0.008028717,2,0.022541234,9,0.423592172,0,0.960314044,0.09704236,0.000270938,6,0.031970716,0.084385531,8.733601613,0.156509651,0,17.06215882,3.631111111,10.63357721,O=C1C(C=CC=C2)=C2C(C3=C1C(NC4=C(C=CC=C4)S5(=O)=O)=C5C=C3NCC)=O,625.1,Acetone,-2.81059,2.5803
73.31804391,0.165226204,2,0.024455863,14,0.271858593,0,1.115079462,0.108443443,0.007831772,4,1.480204959,1.280648926,8.590269381,0.167276229,0,22.7495451,3.582222222,10.63357721,O=C(C1=C2C=CC=C1)C3=C(C(NC4=C(C)C=C(C)C=C4C)=CC=C3NC5=C(C)C=C(C)C=C5C)C2=O,625.2,Acetone,-2.84115,2.46292
62.22041783,0.006833306,2,0.023137987,5,0.196233279,0,1.0374042,0.099127122,-0.001997155,4,-0.185735457,0.051454571,9.299815378,0.158900942,0,5.687386275,3.142222222,11.16245787,O=C1C2=C(C(NC(C=CC=C3)=C3C4=O)=C4C=C2N)C(C5=CC=CC=C51)=O,625.2,Acetone,-2.9334,2.47801
75.07221775,0.00186338,2,0.026085624,9,0.352352412,0,0.833905309,0.109060607,0.001422267,10,0.24605225,0.03641775,8.386949246,0.174126766,0,17.06215882,3.106666667,15.78731903,O=C(C1=C2C=CC=C1)C3=C(C(NC4=CC=C(OCCOCCOCCO)C=C4)=CC(S(C)(=O)=O)=C3N)C2=O,625.3,Acetone,-2.81057,2.57965
88.54943019,0.133005551,5,0.030361139,7,0.257993109,0.088388348,1.105651734,0.11188481,0.020274822,9,4.01441472,2.115783525,7.798907674,0.185203087,21.56528613,26.85777798,2.580555556,20.27034989,CCN(C1CCCCC1)C2=C(OC)C=C(/N=N/C3=C(C(OC)=O)C=C(C(C(C)C)=O)S3)C(NC(NC)=O)=C2,625.3,Acetone,-2.53564,2.70622
69.98463068,-0.015256332,2,0.023585211,9,0.397537653,0,1.03618254,0.104908019,-0.00352754,6,-0.45505271,-0.158016799,8.592462988,0.16710012,0,17.06215882,3.124444444,11.05045608,O=C(C1=C2C=CC=C1)C3=C(C(NC4=CC=CC=C4)=CC(S(C5=CC=CC=C5)(=O)=O)=C3N)C2=O,625.4,Acetone,-2.81478,2.6154
67.44969704,0.040066962,2,0.024595146,9,0.262569317,0,0.894304469,0.104208758,0.011649055,8,1.351290359,1.107471981,8.360444348,0.166944716,0,17.06215882,3.106666667,67.17185394,O=C(C1=C(C2=O)C(NC3=CC=C(C=C3)OC)=CC(S(=O)([O-])=O)=C1N)C4=C2C=CC=C4.[K+],625.46,Acetone/H2O/TEA,-2.84835,2.50255
74.71457908,0.014296711,2,0.023763566,4,0.337683064,0,0.945073997,0.101962759,0.000810304,5,0.115873438,0.169213479,10.12101898,0.165208522,11.33678588,5.687386275,3.804444444,15.57967565,O=C1C(C=CC=C2)=C2C(C3=C1C4=C(SC(C=C(Cl)C=C5)=C5N4)C=C3NS(C6=CC=C(CC)C=C6)(=O)=O)=O,625.5,Acetone,-2.93975,2.58909
78.6116604,-0.177748928,5,0.025733841,5,0.133017497,0.056765518,0.642932475,0.105692589,-0.022928737,7,-1.719655277,-1.254218806,7.935615337,0.166576443,0,0,2.196111111,5.316788604,OC(O1)=C(C#N)C(C2=CC=CC=C2)=C1C(C(N/3)=O)=C(C#N)C3=C(C#N)\C#N,625.5,DMF,-2.87341,2.47316
69.61713296,0.03013343,2,0.024964526,9,0.262569317,0,0.903877009,0.104820878,0.008388268,9,1.03175692,0.834501565,8.374556182,0.167714944,0,17.06215882,3.106666667,45.34460507,O=C(C1=C(C2=O)C(NC3=CC=C(C=C3)OCCO)=CC(S(=O)([O-])=O)=C1N)C4=C2C=CC=C4.[Na+],625.6,Acetone/H2O/TEA,-2.81797,2.52053
71.96994149,0.200258409,1,0.025470988,11,0.176792267,0,0.791263834,0.10637974,0.021966672,7,2.987467347,2.332802173,8.522118542,0.169188999,0,11.37477255,3.208888889,5.316788604,OC1=CC=C(NC2=CC=C(CCO)C=C2)C3=C1C(C4=C(C3=O)C(SC5=CC=CC=C5)=CC=C4O)=O,625.7,Acetone,-2.91389,2.3762
62.83337273,0.076325391,2,0.024864905,7,0.161530516,0,0.807797361,0.104821506,0.011403548,5,1.379829289,0.811332033,7.870070449,0.166715666,0,11.37477255,2.675555556,11.05045608,O=C(C1=C2C=CC=C1)C3=C(C(NC4CCCCC4)=CC(C(O)=O)=C3N)C2=O,625.8,Acetone,-2.89094,2.36394
80.5819203,0.08154787,5,0.032185672,6,0.164520891,0.088388348,0.790842753,0.116390955,0.026396943,8,3.114839275,1.663219264,7.543968285,0.183814055,21.56528613,40.92187222,1.988333333,10.21669833,CCN(CC)C(C=C1)=CC(NC(C)=O)=C1/N=N/C2=C([N+]([O-])=O)C=C(C(C(F)(F)F)=O)S2,625.8,Acetone,-2.6926,3.00658
73.31804391,0.017052061,2,0.024455863,14,0.271858593,0,1.075453883,0.108443443,-0.002635912,6,-0.466556504,0.209885261,8.590269381,0.167276229,0,22.7495451,3.582222222,10.63357721,O=C(C1=C2C=CC=C1)C3=C(C(NC4=C(C)C=C(O)C=C4C)=CC=C3NC5=C(C)C=C(O)C=C5C)C2=O,626,Acetone,-2.86689,2.62864
68.54945991,0.174583324,2,0.025692357,10,0.127521026,0,0.968574684,0.106018567,0.021966014,6,2.57002368,1.660442125,8.467241102,0.172557956,0,22.7495451,2.817777778,10.63357721,O=C(C1=C2C=CC=C1)C3=C(C(NC4=CC=C(O)C=C4)=CC=C3NC5=CC=C(O)C=C5)C2=O,626,Acetone,-2.93276,2.38843
73.31804391,0.017052061,2,0.024455863,14,0.271858593,0,1.075453883,0.108443443,-0.002635912,6,-0.466556504,0.209885261,8.590269381,0.167276229,0,22.7495451,3.582222222,10.63357721,O=C(C1=C2C=CC=C1)C3=C(C(NC4=C(C)C=C(O)C=C4C)=CC=C3NC5=C(C)C=C(O)C=C5C)C2=O,626.2,Acetone,-2.86689,2.62864
61.92600988,0.00926109,4,0.02547264,6,0.15795376,0,1.322776918,0.102432272,-0.002867548,4,-0.375648771,0.032732,9.048923776,0.161365912,0,34.12431765,2.4,20.51428036,CCN1C2=CC3=NC4=CC=CC=C4N(CC)C3=CC2=NC5=C1C=CC=C5,626.2,MEOH/HCl,-2.77916,2.51465
68.61713296,0.030957373,2,0.024964526,9,0.272564567,0,0.921494254,0.104820878,0.006304803,8,0.80070992,0.487827735,8.374556182,0.167714944,0,17.06215882,3.106666667,15.78731903,O=C(C1=C2C=CC=C1)C3=C(C(NC4=CC=C(OCCO)C=C4)=CC(S(=O)(O)=O)=C3N)C2=O,626.38,Acetone/H2O/TEA,-2.80466,2.55328
69.68088361,0.011580614,3,0.025076228,9,0.262569317,0,0.864928789,0.104981614,-0.000128858,8,-0.015591837,0.319293146,8.388471642,0.16544469,0,22.7495451,3.266666667,67.75177959,O=C(C1=C(C2=O)C(NC3=CC=C(C=C3)NC(C)=O)=CC(S(=O)([O-])=O)=C1N)C4=C2C=CC=C4.[K+],626.41,Acetone/H2O/TEA,-2.80017,2.57044
68.61713296,0.030957373,2,0.024964526,9,0.272564567,0,0.921494254,0.104820878,0.006304803,8,0.80070992,0.487827735,8.374556182,0.167714944,0,17.06215882,3.106666667,15.78731903,O=C(C1=C2C=CC=C1)C3=C(C(NC4=CC=C(OCCO)C=C4)=CC(S(=O)(O)=O)=C3N)C2=O,626.7,Acetone/H2O/TEA,-2.80466,2.55328
74.47599247,0.040975415,3,0.025303598,9,0.299837117,0,0.93527932,0.104534668,0.014783748,10,2.232346014,1.313389074,8.467063693,0.167679482,0,22.7495451,3.4,67.33490072,O=C(C1=C(C2=O)C(NC3=CC=C(C=C3)N4CCS(CC4)(=O)=O)=CC(S(=O)([O-])=O)=C1N)C5=C2C=CC=C5.[K+],626.78,Acetone/H2O/TEA,-2.88353,2.55408
70.77714471,-0.002253566,3,0.02502601,9,0.262569317,0,0.902682125,0.104625713,-0.002297298,9,-0.28256768,-0.062995267,8.393067427,0.169513162,0,22.7495451,3.266666667,45.92453072,O=C(C1=C(C2=O)C(NC3=CC=C(C=C3)NC(CO)=O)=CC(S(=O)([O-])=O)=C1N)C4=C2C=CC=C4.[Na+],626.9,Acetone/H2O/TEA,-2.82447,2.58444
77.67400391,0.095315847,2,0.025496471,14,0.229583098,0,1.204920417,0.105317495,0.001796253,4,0.425712032,0.818198454,8.652892545,0.167075638,0,22.7495451,4.222222222,10.63357721,O=C(C1=C2C=CC=C1)C3=C(C(NC4=C(CC)C=C(C)C=C4CC)=CC=C3NC5=C(CC)C=C(C)C=C5CC)C2=O,626.93,Acetone,-2.86845,2.62618
81.03521502,0.11341214,3,0.025266421,13,0.36807487,0,1.162013892,0.105567603,0.011454901,7,2.623172304,1.86216157,8.685505619,0.170209553,0,22.7495451,4.391111111,15.35567207,O=C(C1=C2C=CC=C1)C3=C(C(NC4=C(C)C=C(S(NCCO)(=O)=O)C=C4CC)=CC=C3NC5=C(C)C=CC=C5CC)C2=O,627,CH2Cl2,-2.82617,2.6777
73.88196833,0.105051152,7,0.027923979,8,0.357891626,0,0.795716306,0.108028954,0.018735803,9,3.728424816,1.681998106,8.078300557,0.175960621,10.22850025,28.43693137,3.395555556,10.21669833,CC1CC(C)(C)N(CCOC)C2=C1C=C(/N=N/C3=C(C#N)C=C([N+]([O-])=O)C=C3C#N)C(NC(CC)=O)=C2,627,DMF,-2.70965,2.70787
58.86818306,0.06132657,2,0.026793182,6,0.127521026,0,1.035019815,0.10367765,0.008995103,4,0.872525,0.508598983,7.583374743,0.168040136,23.20187978,11.37477255,2.293333333,10.63357721,O=C(C1=C2C=CC=C1)C3=C(C(NCCCl)=CC=C3NCCCl)C2=O,627.2,Acetone,-2.76601,2.89951
68.61713296,0.030957373,2,0.024964526,9,0.272564567,0,0.921494254,0.104820878,0.006304803,8,0.80070992,0.487827735,8.374556182,0.167714944,0,17.06215882,3.106666667,15.78731903,O=C(C1=C2C=CC=C1)C3=C(C(NC4=CC=C(OCCO)C=C4)=CC(S(=O)(O)=O)=C3N)C2=O,627.2,Acetone/H2O,-2.80466,2.55328
63.17396846,0.160987514,2,0.023844445,1,0.22032904,0,0.961977174,0.099656293,0.011114423,4,1.1559,0.961503536,9.913832298,0.160004824,11.33678588,5.687386275,2.991111111,16.17436939,O=C1C(C=CC=C2)=C2C(C3=C1C4=C(SC(C=CC=C5)=C5N4)C=C3NCC)=O,627.3,Acetone,-2.89395,2.18187
69.68088361,0.010569019,3,0.025076228,9,0.262569317,0,0.864928789,0.104981614,-0.000389277,8,-0.047102457,0.277653663,8.388471642,0.16544469,0,22.7495451,3.266666667,45.92453072,O=C(C1=C(C2=O)C(NC3=CC=C(C=C3)NC(C)=O)=CC(S(=O)([O-])=O)=C1N)C4=C2C=CC=C4.[Na+],627.41,Acetone/H2O/TEA,-2.80017,2.56914
87.22858356,-0.01346267,3,0.025008717,9,0.313478078,0.055901699,0.984208621,0.104560983,-0.008791805,9,-1.151726479,-0.40364975,8.471312852,0.164318249,0,22.7495451,3.396666667,67.33490072,O=C(C1=C(C2=O)C(NC3=CC=C(C=C3)N4C(CCC4=O)=O)=CC(S(=O)([O-])=O)=C1N)C5=C2C=CC=C5.[K+],627.44,Acetone/H2O/TEA,-2.75635,2.73397
92.0736147,0.006306421,4,0.02996177,9,0.267789385,0.088388348,1.051062604,0.114277853,0.003282937,11,0.571231102,0.133453677,8.160326265,0.179501244,25.45104493,25.9489996,2.829444444,14.95356129,CCN(CC)C1=C(OC)C=C(/N=N/C2=C(C(OCC)=O)C=C(C(C3=CC=CC(S(=O)(F)=O)=C3)=O)S2)C(NC(C)=O)=C1,627.6,Acetone,-2.58636,2.60995
63.85608489,0.15081749,3,0.02534341,8,0.143146026,0,0.906288397,0.103560538,0.012918344,5,1.408099457,0.967234615,8.23763222,0.166375681,0,17.06215882,2.915555556,10.63357721,O=C(C1=C2C=CC=C1)C3=C(C(NCC)=CC(C#N)=C3NC4=CC=CC=C4)C2=O,627.8,Acetone,-2.87468,2.3689
68.68088361,-0.015574803,3,0.025076228,9,0.272564567,0,0.881943959,0.104981614,-0.002931884,7,-0.366485506,-0.222663115,8.388471642,0.16544469,0,22.7495451,3.266666667,16.36724469,O=C(C1=C2C=CC=C1)C3=C(C(NC4=CC=C(NC(C)=O)C=C4)=CC(S(=O)(O)=O)=C3N)C2=O,627.96,Acetone/H2O/TEA,-2.81908,2.57385
70.9228801,-0.017237742,2,0.025067707,9,0.262569317,0,0.773863451,0.104568059,-0.006148836,9,-0.787051019,-0.488095335,8.406729398,0.164484482,0,17.06215882,3.426666667,40.60774211,O=C(C1=C(C2=O)C(NC3=CC=C(C=C3)CS(C)(=O)=O)=CC(S(=O)([O-])=O)=C1N)C4=C2C=CC=C4.[Na+],628.09,Acetone/H2O/TEA,-2.84783,2.56047
69.68435156,-0.012277549,3,0.024635192,9,0.262569317,0,0.861466381,0.105205279,-0.011437831,8,-1.383977551,-0.338508568,8.376888915,0.16438955,0,22.7495451,3.106666667,67.75177959,O=C(C1=C(C2=O)C(NC3=CC=CC(NC(C)=O)=C3)=CC(S(=O)([O-])=O)=C1N)C4=C2C=CC=C4.[K+],628.09,Acetone/H2O/TEA,-2.8335,2.56601
49.22772743,0.044087357,2,0.028047213,5,0.202484039,0,1.075783048,0.107736168,0.009189256,4,0.38594876,0.193611215,5.978964876,0.173752713,0,5.687386275,1.911111111,5.733667477,OC1=C2C(C(C(Br)=CC2=N)=O)=C(N)C=C1Br,628.1,Acetone,-2.20429,3.32365
68.68088361,-0.015574803,3,0.025076228,9,0.272564567,0,0.881943959,0.104981614,-0.002931884,7,-0.366485506,-0.222663115,8.388471642,0.16544469,0,22.7495451,3.266666667,16.36724469,O=C(C1=C2C=CC=C1)C3=C(C(NC4=CC=C(NC(C)=O)C=C4)=CC(S(=O)(O)=O)=C3N)C2=O,628.27,Acetone/H2O/TEA,-2.81908,2.57385
82.19011062,0.309360244,2,0.02651903,14,0.206195845,0,0.881259827,0.107953516,0.027884437,6,5.102852,3.487321773,8.884510677,0.170526984,0,22.7495451,3.262222222,10.63357721,O=C(C1=C2C(NC3=CC=C(C4=CC=CC=C4)C=C3)=CC=C1O)C5=C(C(O)=CC=C5NC6=CC=C(C7=CC=CC=C7)C=C6)C2=O,628.3,CH2Cl2,-2.94779,2.43428
63.85608489,0.15081749,3,0.02534341,8,0.143146026,0,0.906288397,0.103560538,0.012918344,5,1.408099457,0.967234615,8.23763222,0.166375681,0,17.06215882,2.915555556,10.63357721,O=C(C1=C2C=CC=C1)C3=C(C(NCC)=CC(C#N)=C3NC4=CC=CC=C4)C2=O,628.5,Acetone,-2.87468,2.3689
76.86249319,-0.021937289,3,0.024208347,11,0.544793734,0,1.058746761,0.104137362,-0.004336077,9,-0.706780472,-0.391084569,8.771212638,0.166679957,0,17.06215882,3.826666667,20.92629277,O=C(C1=C2C=CC=C1)C3=C(C(NC4=C(OC)C=CC(S(N)(=O)=O)=C4)=CC(S(C5=CC=CC=C5)(=O)=O)=C3N)C2=O,628.88,???,-2.88512,2.84605
72.10029761,0.221260455,6,0.032446251,8,0.169641774,0,0.834561678,0.113594239,0.030592336,9,5.108920047,3.8646993,7.762888435,0.18117056,10.22850025,34.12431765,2.728888889,14.95356129,BrC1=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C1/N=N/C2=C(NC(C)=O)C=C(N(CCCC)CCCC)C(OC)=C2,628.9,CH2Cl2,-2.73004,2.55827
73.06495974,0.000719953,3,0.025435413,9,0.262569317,0,0.839435321,0.105936617,0.000167637,9,0.024139796,0.021419,8.399542178,0.16866195,0,17.06215882,3.186666667,45.32983698,O=C(C1=C(C2=O)C(NC3=CC=C(C=C3)CCNS(C)(=O)=O)=CC(S(=O)([O-])=O)=C1N)C4=C2C=CC=C4.[Na+],628.93,Acetone/H2O/TEA,-2.84412,2.57641
79.75917926,0.021452103,2,0.02601671,14,0.271858593,0,1.056803959,0.10795122,0.000266556,8,0.057309626,0.372519222,8.645201548,0.17072731,0,22.7495451,3.982222222,20.10730312,O=C(C1=C2C=CC=C1)C3=C(C(NC4=C(C)C=C(OCCO)C=C4C)=CC=C3NC5=C(C)C=C(OCCO)C=C5C)C2=O,629,DMF,-2.85281,2.75606
67.53580357,-3.55E-05,2,0.024970122,9,0.272564567,0,0.852425705,0.105027713,0.001294818,7,0.165736735,-0.000512444,8.36987433,0.16626798,0,17.06215882,3.106666667,11.05045608,O=C(C1=C2C=CC=C1)C3=C(C(NC4=CC=C(CCO)C=C4)=CC(S(=O)(O)=O)=C3N)C2=O,629.09,Acetone/H2O/TEA,-2.80477,2.53447
70.94490079,0.208485283,2,0.02511269,12,0.210854359,0,0.978878998,0.106945848,0.014542803,4,2.312305667,1.458082893,8.530646045,0.170646733,0,22.7495451,3.2,10.63357721,O=C(C1=C2C=CC=C1)C3=C(C(NC4=C(C)C=C(C)C=C4)=CC=C3NC5=C(C)C=C(C)C=C5)C2=O,629.1,Acetone,-2.89153,2.40339
67.53580357,-3.55E-05,2,0.024970122,9,0.272564567,0,0.852425705,0.105027713,0.001294818,7,0.165736735,-0.000512444,8.36987433,0.16626798,0,17.06215882,3.106666667,11.05045608,O=C(C1=C2C=CC=C1)C3=C(C(NC4=CC=C(CCO)C=C4)=CC(S(=O)(O)=O)=C3N)C2=O,629.17,Acetone/H2O/TEA,-2.80477,2.53447
68.5650713,0.130745902,8,0.033596241,7,0.088176561,0,0.806680441,0.122366297,0.01492148,8,1.969635351,0.933519228,7.942983935,0.187828712,10.22850025,22.7495451,1.817777778,10.21669833,CCN(CC)C1=CC=C(/N=N/C2=C(C#N)C=C(/C=C(C#N)/C#N)C=C2C#N)C(NC(C)=O)=C1,629.2,Acetone,-2.56196,2.50604
87.93675918,0.02355927,6,0.028779444,9,0.152037142,0.06846532,0.984649931,0.109123042,0.002575042,10,0.345055679,0.226136944,8.791669802,0.17511746,10.22850025,16.50633103,2.459444444,10.05365156,OC1=CC=CC2=C3C(CC(O)CN3)=CC(/N=N/C4=NC(C5=CC=C(OC)C=C5)=C(/C=C(C#N)/C#N)S4)=C21,629.2,Acetone,-2.57749,2.66038
86.75050532,0.173452271,5,0.02912269,8,0.382948654,0.088388348,1.020839821,0.11142529,0.016942611,9,3.185210938,2.070541311,8.126859893,0.177174158,20.4570005,27.06432278,3.042222222,4.899909731,CC1CC(C)(C)N(CCO)C2=C1C=C(/N=N/C3=C(C(OC)=O)C=C(/N=N/C4=CC=CC=C4)S3)C(C)=C2,629.4,Acetone,-2.71276,2.65793
68.62571369,0.033453102,2,0.024699002,9,0.305602466,0,0.86686886,0.103845966,0.007507937,8,0.946,0.904258236,8.369287554,0.165375886,0,17.06215882,3.146666667,40.60774211,O=C(C1=C(C2=O)C(NC3=CC(C(C)O)=CC=C3)=CC(S(=O)([O-])=O)=C1N)C4=C2C=CC=C4.[Na+],629.42,Acetone/H2O/TEA,-2.80566,2.51737
62.06992178,0.163058571,4,0.024692289,8,0.195766112,0,1.221295414,0.10262815,0.005235813,4,0.560232,0.686475767,9.095609704,0.16484914,0,34.12431765,2.702222222,20.51428036,CN1C2=CC3=NC4=CC(Br)=CC=C4N(C)C3=CC2=NC5=C1C=CC(Br)=C5,629.6,MEOH/HCl,-2.78182,2.4934
75.67430646,0.178625322,5,0.031622459,4,0.087577803,0.079056942,0.799911607,0.116403739,0.019396282,7,1.881439367,1.170860072,7.988527077,0.181948801,10.22850025,21.50741301,1.352777778,5.316788604,O=[N+]([O-])C(S1)=CN=C1/N=N/C2=CC=C(NC3CCCCC3)C4=C2C=CC=C4,629.6,Acetone,-2.69855,2.36738
83.14449175,-0.022793187,2,0.026583739,13,0.256648144,0,1.147681153,0.108904411,-0.005343326,9,-0.886992039,-0.360858099,8.764975695,0.17423613,0,17.06215882,3.631111111,15.78731903,O=C(C1=C2C=CC=C1)C3=C(C(NC4=CC=C(OC5=CC=C(C(OC)=O)C=C5)C=C4)=CC(SC6=CC=CC=C6C(O)=O)=C3N)C2=O,629.84,??,-2.63469,2.71944
78.02347677,-0.04558407,3,0.023114828,12,0.629406187,0,1.010243208,0.104265053,-0.011795482,9,-2.134982212,-0.874171458,8.802144194,0.16491686,0,17.06215882,4.097777778,20.92629277,O=C(C1=C2C=CC=C1)C3=C(C(NC4=CC(C)=C(S(N)(=O)=O)C=C4OC)=CC(S(C5=CC=CC=C5)(=O)=O)=C3N)C2=O,629.98,DMF,-2.89815,2.78263
111.2322654,0.069993875,4,0.024862515,10,0.298040869,0.136930639,0.919229086,0.1039089,0.00946844,14,2.244020313,1.181547661,9.133113358,0.170345235,22.67357176,11.37477255,4.64,10.63357721,O=C(C1=C2C(NCC(C)(C)COC(C)=O)=CC=C1SC3=NC(C=CC=C4)=C4S3)C5=C(C(SC6=NC(C=CC=C7)=C7S6)=CC=C5NCC(C)(C)COC(C)=O)C2=O,630,DMF,-2.53649,2.47292
97.33556422,0.026921075,4,0.025790845,14,0.550266855,0,1.248258072,0.106694818,0.005844612,12,1.595579123,0.719085028,8.796906094,0.1761016,0,22.7495451,5.617777778,20.07776694,O=C(C1=C2C=CC=C1)C3=C(C(NC4=C(S(NCCOC(C(C)=C)=O)(=O)=O)C=C(C)C=C4C)=CC=C3NC5=C(S(NCCOC(C(C)=C)=O)(=O)=O)C=C(C)C=C5C)C2=O,630,DMF,-2.54661,2.59063
73.19148556,0.134079616,2,0.025518589,12,0.250720846,0,1.1168661,0.106619965,0.006651166,4,1.29697741,1.072226975,8.551244315,0.169301168,0,22.7495451,3.44,10.63357721,O=C(C1=C2C=CC=C1)C3=C(C(NC4=C(C)C=CC=C4CC)=CC=C3NC5=C(C)C=CC=C5CC)C2=O,630,CH2Cl2,-2.85123,2.49121
73.19148556,0.134079616,2,0.025518589,12,0.250720846,0,1.1168661,0.106619965,0.006651166,4,1.29697741,1.072226975,8.551244315,0.169301168,0,22.7495451,3.44,10.63357721,O=C(C1=C2C=CC=C1)C3=C(C(NC4=C(C)C=CC=C4CC)=CC=C3NC5=C(C)C=CC=C5CC)C2=O,630,CH2Cl2,-2.85123,2.49121
75.37647415,0.093741487,2,0.025757891,12,0.229583098,0,1.166729235,0.10674544,0.002590615,4,0.567344676,0.789297787,8.584290935,0.168751649,0,22.7495451,3.52,10.63357721,O=C(C1=C2C=CC=C1)C3=C(C(NC4=C(CC)C=CC=C4CC)=CC=C3NC5=C(CC)C=CC=C5CC)C2=O,630,CH2Cl2,-2.85074,2.47807
75.37647415,0.093741487,2,0.025757891,12,0.229583098,0,1.166729235,0.10674544,0.002590615,4,0.567344676,0.789297787,8.584290935,0.168751649,0,22.7495451,3.52,10.63357721,O=C(C1=C2C=CC=C1)C3=C(C(NC4=C(CC)C=CC=C4CC)=CC=C3NC5=C(CC)C=CC=C5CC)C2=O,630.2,CH2Cl2,-2.85074,2.47807
66.13437193,0.125402741,3,0.024703858,7,0.16308575,0,0.906429327,0.105750223,0.015040201,6,2.090587901,1.416604953,7.950249054,0.170010498,0,11.37477255,2.835555556,16.36724469,O=C(C1=C2C=CC=C1)C3=C(C(NC4CCCCC4)=CC(C(NCCO)=O)=C3N)C2=O,630.2,Acetone,-2.99603,2.37994
